u,xi1,xi2,sig,phi,lpost,cont
14,1.7085213048089007,1.0395225981611813,2.857409225895103,0.11335811548103539,-8243.231002850656,TRUE
81,1.5357316581877947,0.697258566133599,56.15263861338028,0.027050867391943546,-8247.294009038169,FALSE
109,1.5297305817665747,0.7857926185296186,23.884698121282984,0.021841034372503107,-8245.31205803437,TRUE
250,1.515759393306084,0.3254606485403009,247.91780747795457,0.00911496618641576,-8249.606040884928,FALSE
249,1.4785365966223964,0.5374333585185822,33.51179217001263,0.007709523268931862,-8249.116540633024,TRUE
151,1.5643722182350643,0.4913420017315121,150.93940069404928,0.015289620699794178,-8248.495830825419,FALSE
6,1.987885817333002,0.9822903591636569,3.8161989743553266,0.19347250808585711,-8239.59181360996,FALSE
6,1.966298073811896,1.1365791458540595,2.2455073349743118,0.19347250808585711,-8239.402864073496,FALSE
242,1.5606590158604632,0.2580968562484827,191.11327431764528,0.00911496618641576,-8247.593273437882,FALSE
35,1.6040983604317502,0.6944177701342386,62.74059767756492,0.05174948544545722,-8248.128175212758,FALSE
28,1.5937491137124578,0.9913438129372134,5.748808425843815,0.06647558885781667,-8243.912795493436,TRUE
309,1.528941431359487,0.5122528350188587,26.46432988999299,0.0065947900298314426,-8246.519266401592,TRUE
422,1.5640823848957301,0.5858876904230302,21.079505216360324,0.006147736346993907,-8246.608412751633,TRUE
265,1.5993945121683513,0.4657509846640268,68.24505835302386,0.00911496618641576,-8249.299718293381,FALSE
35,1.5806589461676261,0.7370276768060593,30.262268131082998,0.05174948544545722,-8243.218088030453,FALSE
37,1.5903075726257965,0.7540305048029257,33.19227953132663,0.05027932960893855,-8244.037840440315,FALSE
416,1.505018705412612,0.5198251608006578,101.7926169191138,0.006563784551954196,-8247.66206935628,TRUE
386,1.4900900902719556,0.781903610168669,23.641299019998147,0.007357297391414575,-8248.73657240696,TRUE
476,1.5985496499924383,0.4326157448462346,72.70606600827576,0.0056236212554693485,-8248.548241011255,TRUE
20,1.6749260110652036,1.0077444666463582,4.025609414213372,0.0880189069722128,-8243.401276906769,TRUE
132,1.5563798739864905,0.48734265039895136,88.848922638483,0.023131490094622013,-8247.233944613408,TRUE
311,1.4991704246983208,0.7699783249022758,8.288815778592141,0.008202846007022703,-8247.277494926524,TRUE
125,1.554346281535351,0.6539977005533121,54.661153292997206,0.022505101783050336,-8245.875147349268,TRUE
373,1.5149381604823577,0.438481756062171,111.16032476869526,0.006949954321280085,-8246.894092008732,TRUE
55,1.6132931300296096,0.73422208231989206,28.62635216660314,0.04672473333586762,-8246.540546338196,TRUE
41,1.678171750187148,0.6763617003461988,35.693275679301024,0.046750955601293734,-8244.449041528416,FALSE
169,1.497821763695368,0.5673200932949908,58.35357959808264,0.014063651506516023,-8246.75386289196,TRUE
437,1.5216485842782326,0.12320949340454311,337.5959626632879,0.007707076283812798,-8249.824468900775,TRUE
5,1.902743140587113,1.2341179826863728,1.5463334867268113,0.22140546897971186,-8241.324671619663,FALSE
426,1.5807875160757565,0.5239029899056017,43.79455310348634,0.006231027136589673,-8247.262950352459,TRUE
194,1.5891197147034937,0.8608309918488144,32.71918640593329,0.017018978425288465,-8249.025817950347,TRUE
281,1.507829244503062,0.14579435175292743,242.30799716389083,0.011262901933753344,-8249.001805294929,TRUE
232,1.5409840711466758,0.5862383987122675,107.70423045953274,0.01420490912702904,-8248.271673415611,TRUE
236,1.5813656777774234,0.6103090986995122,20.80419737290361,0.010122924373862804,-8245.86276168946,TRUE
140,1.5930749514513936,0.4523996318118692,75.60919377805183,0.020275022127420262,-8246.476736352406,TRUE
193,1.525455162190022,0.11576093280270441,303.51067488302124,0.0111731843575419,-8248.199764865938,FALSE
27,1.7403895549268673,0.9147850236971747,10.379498590454258,0.06380476330491032,-8244.074028749908,FALSE
88,1.6276323996501414,0.6716214904986308,15.027281237473566,0.025286680388121142,-8248.961972626234,FALSE
39,1.6037457523619176,0.7769393047995331,25.159077414506378,0.04822111143781241,-8243.784294490279,FALSE
159,1.5463627651164082,0.467958318165749,115.73301012147579,0.014113496030579242,-8246.970185936927,FALSE
213,1.5091357800228158,0.5788692495978326,12.702328953154314,0.008663182968707198,-8248.119851323005,TRUE
171,1.529302293529604,0.6114064732584553,36.143045727269474,0.013352573463219664,-8245.452701721548,TRUE
3,1.7895058136193656,1.143587534439381,1.4959916801309692,0.31241761951315844,-8240.764562498069,TRUE
2,3.7566625418700665,1.188936246420916,1.4585026432482218,0.39400176418700383,-8239.6641798218,FALSE
2,3.228867771731745,1.1223165942993902,1.641321883184128,0.39400176418700383,-8239.324255560654,FALSE
2,4.07454827884137,1.1088271468385489,1.7776468668253962,0.39400176418700383,-8240.502206449188,FALSE
2,2.945443712824935,1.2448184039018495,1.0190146016659585,0.39400176418700383,-8240.309222153806,FALSE
12,1.823472062383619,0.8708821791604238,12.600318302867375,0.11908262275801235,-8242.42714308444,FALSE
208,1.509048745944281,0.8595866848907117,96.47061935663437,0.009997059688326962,-8249.232810018713,FALSE
11,1.8198612109641084,1.1234681293204765,2.9028762728780255,0.13084386945016171,-8245.018188087388,FALSE
6,1.9652040316169022,1.0884336199612963,2.9922072692604886,0.19347250808585711,-8238.644501498788,FALSE
6,2.108266930099146,1.013306149606264,4.414009593176696,0.19347250808585711,-8238.718055152214,FALSE
156,1.5044280547089581,0.6148095712814121,44.490169337944174,0.01481598170948338,-8246.337126374243,TRUE
324,1.5477909192150552,0.46777019589656454,78.64297632500462,0.007875741427022548,-8246.117717461988,TRUE
6,1.8841427669630268,1.0980889520322892,2.8333970839280442,0.19347250808585711,-8239.12237251126,FALSE
207,1.552637705094086,0.40204970235428533,101.49566239661621,0.009997059688326962,-8246.9207054929,FALSE
6,1.8723280554870638,0.9156364377595758,4.55602876807621,0.19347250808585711,-8241.361782912747,FALSE
2,3.6935173720377286,1.142688123634553,1.6152391368530143,0.39400176418700383,-8239.59157929247,FALSE
3,2.0266871056712916,1.1653664285419882,1.4988602021688346,0.31696559835342547,-8242.040159000573,FALSE
2,2.8119403262465936,1.2076008524302273,1.4009523408880438,0.39400176418700383,-8239.01915419355,FALSE
214,1.567727280793047,0.5320074722914321,62.791645711986945,0.012395644003602279,-8245.641731816746,TRUE
165,1.6094340044958204,0.5567744555048447,31.00275566272837,0.014173092963486171,-8246.34877044217,TRUE
136,1.508221408066905,0.936642452042726,9.692773224200455,0.01827471948166838,-8247.044118529375,TRUE
492,1.5329595264431788,0.6311031377990887,4.988660898590549,0.0052509081390682425,-8246.575087895924,TRUE
2,2.9585138039353196,1.0600012033311323,2.2245412800092197,0.39400176418700383,-8241.372402271518,FALSE
207,1.563359898803015,-0.06808502700785479,339.2013349668345,0.009997059688326962,-8247.720250632807,FALSE
6,2.0941736145902676,0.9404279133215276,4.9276417941962345,0.19347250808585711,-8239.702714820534,FALSE
6,1.935074113362608,1.138229787255261,3.885320876536369,0.19347250808585711,-8239.400866616252,FALSE
5,2.0251050557394086,1.1809751618432165,1.7857944832433583,0.22140546897971186,-8240.26347681963,FALSE
2,2.256886823959655,1.1590477941280253,1.6655865202803541,0.39400176418700383,-8239.685006698273,FALSE
6,2.1250425226550047,1.1654660064615006,1.6960377978514922,0.19347250808585711,-8240.856063533927,FALSE
2,3.0052270543483033,1.1151061023198092,1.8995537736074124,0.39400176418700383,-8239.562569984539,FALSE
6,1.8432538083649717,1.0524983918034563,4.865497835124905,0.19347250808585711,-8239.607793385352,FALSE
38,1.5989446274618337,0.7254883837217061,33.57238969249388,0.048809173772419875,-8243.076282838756,FALSE
558,1.5422060752734004,0.4103436183152672,180.54394023772284,0.00564229898103146,-8248.874441480333,TRUE
276,1.5612246462376942,0.3184418029941086,193.1841719146268,0.008232872684504558,-8248.360288766014,FALSE
30,1.5575329514881837,0.9494816635263053,21.467895159549798,0.05968832696265804,-8247.067753199794,FALSE
139,1.5870942401019703,0.7599087166452709,2.8181796817883495,0.01597553531817342,-8245.112100408514,TRUE
104,1.5450385493509367,0.6871309974315826,29.138534571650805,0.02221948034985007,-8244.818006512365,TRUE
207,1.5770102810171414,0.93817973815659506,115.24652820105682,0.009997059688326962,-8248.725173511011,FALSE
154,1.5617980119889296,0.5761902356365031,69.87778456387034,0.018827413246266193,-8246.056095006457,TRUE
7,1.8324724870368005,0.8542454702150987,7.751477000275691,0.1746545133784181,-8242.16545728303,FALSE
156,1.5324591060075143,0.48696202362865626,62.07060398103819,0.015308073602763012,-8245.716987789396,TRUE
395,1.545167826088656,0.2329309821530806,181.19492036144695,0.006702554634336798,-8247.12797833356,TRUE
512,1.480399668059324,0.6864811434017264,94.37569637436529,0.006136843687614049,-8250.679319745892,TRUE
6,1.9995364103557702,0.958562756703881,4.843843507488986,0.19347250808585711,-8238.974938427502,FALSE
301,1.5738098700929362,0.3405736401850237,152.07283394922828,0.010316632229241361,-8247.64290618376,TRUE
270,1.5003643506170592,0.7533321783495959,33.41715875639821,0.009940295593793834,-8247.47220291709,TRUE
149,1.5787119318961094,0.39577697084646357,73.69121325693796,0.017134489079477195,-8246.382286974984,TRUE
38,1.6215795049734774,0.5976333852918092,39.52108256872967,0.048809173772419875,-8243.176531786145,FALSE
504,1.533458262422761,0.3648260607754488,156.44613484753393,0.005444240019942551,-8247.490495655082,TRUE
282,1.5390462074528701,0.2361755220119037,172.4729765855043,0.010084177492071385,-8247.075293906977,TRUE
223,1.547094385035319,0.5582499292712719,110.62659322109437,0.009997059688326962,-8247.528440311162,FALSE
6,1.8554181100673404,0.990349841511023,5.611036242451712,0.19347250808585711,-8239.824994652143,FALSE
350,1.5566099561141493,0.6500719295206967,1.1978927023410517,0.0070216345147841915,-8246.002390848585,TRUE
7,1.9684512120187239,1.0370442685455754,5.007441511992634,0.1746545133784181,-8239.51354200979,FALSE
6,1.7049965863758816,1.0984927510521476,3.189394797613845,0.19347250808585711,-8241.733206120445,FALSE
131,1.5738563250300714,0.8732065336886567,5.814151527378145,0.01904380567019847,-8245.020693687544,TRUE
6,2.1056448332903033,1.0171053777469674,5.571652541921867,0.19347250808585711,-8239.875375914819,FALSE
6,2.026659698276026,0.9489664582545541,4.008118213396274,0.19347250808585711,-8240.604371084422,FALSE
6,1.8537337310890967,1.138012821340382,3.8255514863277362,0.19347250808585711,-8239.853037750945,FALSE
6,1.7905318907299423,1.0921500700173492,4.131174866208289,0.19347250808585711,-8240.065129059009,FALSE
321,1.4474399060519267,0.6347358211259393,21.37932308149746,0.006308665995719579,-8251.072641231016,TRUE
76,1.590745095010861,0.8304883686525055,11.411213272831995,0.029407357906583585,-8244.44885461534,TRUE
129,1.5771734926025984,0.3615073627628116,61.569552862077856,0.01822993237283152,-8250.697675430529,FALSE
7,1.8804705863536493,0.9529103178573436,5.10325243992554,0.1746545133784181,-8239.956455765767,FALSE
6,2.012340292844919,1.1101088259040537,2.949204058104225,0.19347250808585711,-8238.578680360488,FALSE
322,1.5676663897510157,0.5064389807976967,63.057932869549504,0.008129014491818276,-8246.324657893769,TRUE
195,1.550301534084924,0.6360694814643939,65.11634162106903,0.014955207300033245,-8246.28452342089,TRUE
301,1.5711348019317892,0.6694209926086849,15.29295625365426,0.00876444648258448,-8246.155908571323,TRUE
62,1.5712577717014904,0.48595962949174015,61.203873517879366,0.034107615407233165,-8246.901450278501,FALSE
219,1.511608192040167,0.307068318903589,141.52155719445096,0.009997059688326962,-8248.625822977248,FALSE
470,1.5180029718805097,0.2816068181924608,157.28372734435362,0.005029055229635056,-8247.14177019629,TRUE
36,1.5937650834128905,0.9299175289223984,5.52216600116151,0.0518873614184956,-8244.477946113107,TRUE
402,1.5007763474509652,0.21737232764122594,217.52439177365503,0.006597054954438065,-8248.042810078328,TRUE
133,1.5561681272346686,0.6467808891006268,16.151831123794675,0.015402465107548894,-8246.017799885281,TRUE
230,1.5349295977664543,0.3970247286099839,91.91101377109504,0.01075301652978555,-8246.090535114714,TRUE
302,1.5123305428478642,0.7641328939549116,11.908815333682714,0.00867304004938416,-8246.782347338192,TRUE
66,1.6024096229717464,0.7793781855710815,40.07305873072292,0.031461334901499556,-8245.194248881839,FALSE
234,1.5469671759514592,0.5206426253566449,68.70373347312322,0.011116366019318426,-8245.663799386299,TRUE
256,1.614349807388651,0.526287796598968,39.417699005456925,0.009924809983796457,-8247.511994378901,TRUE
234,1.540544487125021,0.6481133085088204,42.06055785763267,0.011167816260229297,-8245.695228011205,TRUE
286,1.609240825219606,0.5531410986883867,58.65484298965325,0.010213680944483846,-8247.963901409888,TRUE
6,2.02728835279725,1.0546774827591772,3.920219827790804,0.19347250808585711,-8238.22160442118,FALSE
239,1.5135168772059395,0.6452513301333421,61.62602578686423,0.011390738770241188,-8246.742884684234,TRUE
356,1.461698697223565,0.34645979063237015,130.41450840068427,0.006174654513378418,-8252.305821299606,FALSE
216,1.5562055444309948,0.6273487275874663,20.958137444488962,0.009997059688326962,-8247.751439483489,FALSE
95,1.5654957155848712,0.8055362435054624,14.660294683910251,0.024124393339128188,-8244.559257308258,TRUE
76,1.6381555187663497,0.8126804859260219,1.473608999329274,0.026699947852925388,-8246.848892795908,TRUE
105,1.6095285863446502,0.798905755511346,8.586562894929898,0.022193387258547637,-8245.069700006516,TRUE
196,1.5393292658904838,0.6881359078999019,69.36317885588605,0.0111731843575419,-8247.305909917819,FALSE
37,1.5918524700424967,0.7334387222673617,22.899852829200846,0.05027932960893855,-8244.599508459365,FALSE
12,1.793750104427885,1.0324326906524421,8.471518102931425,0.11908262275801235,-8241.973621793826,FALSE
38,1.6514135439919404,0.5787747509954783,45.804011192768954,0.048809173772419875,-8243.089082304048,FALSE
350,1.5719415679161162,0.47189814748134506,46.97696386226427,0.006715970399388399,-8246.558530606799,TRUE
200,1.5759266945107697,0.1552123257501573,162.5335420554382,0.010879153190238165,-8249.314226092221,FALSE
162,1.557948015748916,0.586040491846838,88.02066877530962,0.014113496030579242,-8247.157752770978,FALSE
2,2.7975584972478864,1.1617365215098603,1.6305620065913082,0.39400176418700383,-8238.868642309633,FALSE
182,1.5744152905110627,0.5014214730477772,46.99039575820036,0.012820444728558622,-8245.745576327401,TRUE
322,1.5701395847130437,0.16019865963087995,220.89029405669848,0.009813816855220245,-8248.428590513044,TRUE
324,1.567415004581497,0.37332303079197116,120.53974592227279,0.008581103001074522,-8246.813554886336,TRUE
161,1.555264496674306,0.583178104729537,44.68493170115884,0.015184385849896134,-8244.983568946334,TRUE
59,1.5986061587841227,0.7899655134647581,21.119837258422905,0.036165833578359306,-8246.239755775825,FALSE
7,1.9186663747183315,0.9797557951361068,5.072398255860389,0.1746545133784181,-8239.47299558797,FALSE
339,1.629735246597333,-0.17770247280665788,559.4057285676944,0.006174654513378418,-8253.070518210425,FALSE
327,1.5285247703757132,0.2115573191362576,137.0852934723054,0.006688248666635358,-8247.815031254679,TRUE
118,1.5881328983789906,0.5002349211059423,86.73802995110458,0.019112025874742724,-8246.436288568311,FALSE
321,1.5134388553859477,0.5633871608807738,1.8191624970931386,0.0059311088593459625,-8247.064717059187,TRUE
163,1.5554990784658758,0.7924389552230748,10.047330409905596,0.014113496030579242,-8247.201590109988,FALSE
35,1.6085170007788063,0.6883228331621274,31.46617944745555,0.05174948544545722,-8242.607180110657,FALSE
6,2.2022064895697397,1.1381459160138527,3.0643581190604476,0.19347250808585711,-8239.85223168802,FALSE
193,1.558216398041375,0.431845769323134,89.72053909753474,0.01412679318742861,-8245.874892993494,TRUE
10,1.7531061779324748,1.0185895595370593,4.5237062650642015,0.13966480446927373,-8243.795310703274,FALSE
2,3.329580968307251,1.2844740838026547,1.1243266925383566,0.39400176418700383,-8240.89350833472,FALSE
37,1.612498722673151,1.245078419062157,1.1635495088630035,0.05027932960893855,-8248.137384337339,FALSE
6,2.1986865208109805,0.9942127232490932,3.7927725194923054,0.19347250808585711,-8240.398263374405,FALSE
12,1.784351171268509,0.9673306723013713,7.091045849499001,0.11908262275801235,-8241.124449074647,FALSE
192,1.517140195319506,0.593587902926434,57.893863200442155,0.0111731843575419,-8247.82253043314,FALSE
151,1.521323526406729,0.44642114575743896,129.4734584473497,0.015289620699794178,-8248.427639401267,FALSE
198,1.5745932481789533,0.4554381804421248,105.93607905394668,0.0111731843575419,-8247.008680809655,FALSE
6,1.8731668200498772,1.052674066043169,3.9440864934289284,0.19347250808585711,-8238.624014653264,FALSE
394,1.5631050235642092,0.5007754367942625,58.63420810758771,0.006549329888472897,-8246.607866657483,TRUE
281,1.5634603599051622,0.6708445378229263,41.60798307485581,0.007938841517200824,-8247.959551944545,FALSE
416,1.5111969313383036,0.4891421544196205,55.25410443385904,0.0054229761705934165,-8246.67676254693,TRUE
36,1.7276502180907747,0.6189059459338202,38.24750268254546,0.05116142311084975,-8244.560736955515,FALSE
306,1.5707075687773333,0.5134387434197905,56.46596800683548,0.007056748015289621,-8248.251387576625,FALSE
157,1.5952558418207816,0.5852335390613965,50.98896574799488,0.017399411590632106,-8245.725232155208,TRUE
67,1.6089576721705376,0.7731744892142123,34.87460957233387,0.03087327256689209,-8244.919799999841,FALSE
7,1.8632583205532456,0.9747684078916952,7.005793548281688,0.1746545133784181,-8241.01370866303,FALSE
136,1.5838361401753347,0.7813120196719218,19.91851779137507,0.019084498928561767,-8245.077527073048,TRUE
257,1.5909861928568791,0.831706572168579,7.068273701656133,0.011968509391179145,-8247.825965202966,TRUE
212,1.5555352336097037,0.8667203225105291,15.974308986356826,0.009997059688326962,-8247.21502693739,FALSE
2,3.0100939071025095,1.1893084980536461,1.5401040102637187,0.39400176418700383,-8239.029568711085,FALSE
3,2.042953745055686,1.3356811830095103,0.33024131833957143,0.3099487168049409,-8241.664980749505,TRUE
2,3.1401390631833217,1.191673726231045,1.480413563574,0.39400176418700383,-8239.03582166524,FALSE
6,2.034324757905587,1.125465749620104,2.0943779241579756,0.19347250808585711,-8239.951117414073,FALSE
21,1.7742894280948989,1.1104627429197707,2.718609081803179,0.0808585710085269,-8247.221549825304,FALSE
26,1.628852018658768,0.7911891927091822,13.295256229092413,0.06615701264334019,-8244.925033261718,FALSE
2,2.546993648961982,1.111054109364105,1.9047179007655894,0.39400176418700383,-8239.663182190723,FALSE
6,2.167562011688889,1.02324637456773,4.426070343027399,0.19347250808585711,-8239.12655025385,FALSE
133,1.5530591518095431,0.8320965236282005,8.724850074271446,0.017854759412162174,-8244.880453926073,TRUE
30,1.6961783379671862,0.8048183446801543,24.105064085646696,0.05968832696265804,-8243.844499936284,FALSE
12,1.7424538956712605,1.1396712360619894,8.858077627545462,0.11908262275801235,-8245.843129442166,FALSE
178,1.6012527416630233,0.977428324095015,22.652942600984396,0.012643340194060571,-8248.822779490594,FALSE
6,1.9510169120620529,1.1206132678848868,2.8641107012600298,0.19347250808585711,-8238.664442446427,FALSE
21,1.5584595356668647,1.0219671399651693,9.33153943873329,0.09202263402466809,-8247.916518425985,TRUE
108,1.5955446263089146,0.8988130063923441,1.7019089134013843,0.02217812306231818,-8245.004086898938,TRUE
2,3.5152580444497588,1.1186791430668206,1.8674247757132758,0.39400176418700383,-8239.902023943652,FALSE
2,3.033912459436633,1.1487384992758032,1.808196986903433,0.39400176418700383,-8239.435668812186,FALSE
5,1.944070465855122,1.2022761972600113,1.8724877294926396,0.22140546897971186,-8240.62559130917,FALSE
7,1.8989397090824047,0.9209672287519358,5.140537939228607,0.1746545133784181,-8240.851704609411,FALSE
374,1.5296723568170654,0.5435145997781788,11.1828122089806,0.005587961187520446,-8246.275032440923,TRUE
160,1.5525202894508208,0.4748374805751705,55.30087133715562,0.014473592987877672,-8245.759382176602,TRUE
26,1.6843706648211603,0.8224089059556071,20.38397653709082,0.06615701264334019,-8242.676334621216,FALSE
36,1.6037256380483145,0.7154234057639759,28.50803208502174,0.05116142311084975,-8243.482578505565,FALSE
12,1.7415183949553914,0.8944904531303579,6.4166814164541925,0.11908262275801235,-8243.268222311024,FALSE
6,2.127428657421808,0.9750426157202414,5.090250696043496,0.19347250808585711,-8239.258618094376,FALSE
184,1.5391667249718275,0.24745566205748526,168.5349957105137,0.012055277859453102,-8247.682315759328,FALSE
191,1.5322436637718517,0.33178467022289276,95.01735104219706,0.01256873663125361,-8246.887530451368,TRUE
565,1.5494943942046355,0.6273190266245809,34.35457586687662,0.005337377842521093,-8247.821949412288,TRUE
156,1.6001997176952214,0.5301697373151145,32.90483541415774,0.014400398400470478,-8246.461511035337,TRUE
319,1.6282513753679484,0.4490667985762193,40.88811876346729,0.007537392335942546,-8249.3145646877565,TRUE
7,1.9029880052842694,1.032921505588969,4.905288929744684,0.1746545133784181,-8239.294322529462,FALSE
6,1.767912293723435,1.1774722364164825,1.8838069263174206,0.19347250808585711,-8241.70788366579,FALSE
2,3.171006792171287,1.1989737090594466,1.217658778907666,0.39400176418700383,-8239.596805662459,FALSE
2,3.6895133899605144,1.1089850917772586,1.6977569033744149,0.39400176418700383,-8240.03071219064,FALSE
6,1.8503212036567864,1.1775177609789131,1.4324037007699335,0.2105560055970251,-8242.216470870868,TRUE
7,1.8511699799477481,1.027157107651385,4.698474000487245,0.1746545133784181,-8239.39079370688,FALSE
309,1.5452893835512935,0.10428212186207694,316.9403786074878,0.007056748015289621,-8248.774898702664,FALSE
51,1.607306782170633,0.8194536719713417,16.238605903096765,0.044364634039501624,-8244.352944334434,TRUE
44,1.5632405427190543,0.7175722953059672,20.355448633338497,0.04779320224382524,-8244.900607234675,TRUE
27,1.6394119014139759,1.1630192113711157,0.2285665244903222,0.0697186784422698,-8244.6947228987,TRUE
36,1.7148005615750908,0.6048503828713312,64.46562134432234,0.05116142311084975,-8248.278660569418,FALSE
122,1.650274187083211,0.7335285820732103,8.106718731348343,0.019495354902681065,-8247.073096163142,TRUE
330,1.5065336495706936,0.6172570154523702,27.768594288266623,0.007056748015289621,-8249.007381071746,FALSE
27,1.763977883584689,1.0145175996588904,13.772226460120066,0.06380476330491032,-8244.608193905016,FALSE
265,1.566127721676724,0.6776843768005469,30.007566680097522,0.010334342042438766,-8246.069285521924,TRUE
206,1.5747717786486737,0.043495798147995424,290.0607833460626,0.010291090855630698,-8247.223664118483,FALSE
6,2.1983572214647453,1.2596911784115477,2.0807849465083046,0.19347250808585711,-8242.098473977843,FALSE
26,1.7379070649231476,0.8212191819292662,16.1340269119953,0.06615701264334019,-8243.606407192383,FALSE
320,1.5197322265522077,0.7057567576417919,68.81101413835682,0.007056748015289621,-8249.203247395242,FALSE
27,1.6537596937410595,0.5050948816936459,41.05003184657789,0.06380476330491032,-8245.468709029414,FALSE
209,1.566386377590053,0.8375518355153893,47.385111586478345,0.009997059688326962,-8246.965891929414,FALSE
29,1.7394610779862403,0.6290964368233145,42.90800028189362,0.06174654513378418,-8248.44931584946,FALSE
233,1.576025705552378,0.49563373196476423,100.38269653509413,0.013345580494558012,-8247.174854050085,TRUE
419,1.5050606788848495,0.443572280038422,108.59725355819033,0.006008858015845003,-8247.254615396423,TRUE
6,2.1396352686559816,1.067519921017796,4.437398431418572,0.19347250808585711,-8239.173568418795,FALSE
170,1.5070089111723584,0.6471409008751685,37.62850154913271,0.01323140252866804,-8248.585588959571,FALSE
50,1.55967066011328,0.7947268528887032,21.867220836475013,0.04573789132266111,-8244.875400502237,TRUE
363,1.5272485286682835,0.7093292973308988,12.215985188196257,0.007330522204188358,-8246.544460905594,TRUE
135,1.5627617421087392,0.49405690929642326,47.97654365981733,0.01699637005061935,-8245.789834408093,TRUE
39,1.6114251781654079,0.7943402106754983,11.990439431562013,0.051020834374067334,-8244.580280042592,TRUE
65,1.630780922965685,0.7384955699230562,23.974561473224135,0.03204939723610703,-8246.05519194866,FALSE
38,1.6670173822804575,0.6783620897743636,40.867230778240774,0.048809173772419875,-8242.877017022347,FALSE
2,2.7214280185056525,1.0363041130845005,2.091137975931234,0.39400176418700383,-8241.420328689122,FALSE
2,2.098749711568545,1.1724750378647668,1.8426197089332894,0.39400176418700383,-8241.590577295581,FALSE
2,2.9454767471187493,1.1403498255865028,1.3370742268543305,0.39400176418700383,-8240.129972622224,FALSE
2,3.899189323257269,1.185209072750446,1.581324452040523,0.39400176418700383,-8240.020521489985,FALSE
2,3.1101164101984997,1.075911967295431,2.1727151971388294,0.39400176418700383,-8241.063339521052,FALSE
2,5.019956069917217,1.1098162507946148,1.7274403332675172,0.39400176418700383,-8241.748325068942,FALSE
2,3.134773838105762,1.1193207640026839,1.8726163921614865,0.39400176418700383,-8239.544885320787,FALSE
214,1.5422878009392038,0.45447005596948675,134.50835851351576,0.009997059688326962,-8246.798717282622,FALSE
60,1.5526582253849293,1.0096541579616714,7.6256965839420925,0.037467829028780715,-8245.610155782386,TRUE
318,1.5271072514180646,-0.12828152150296687,414.73801490683246,0.007056748015289621,-8251.089714326521,FALSE
36,1.6664071801882352,0.7469213189399622,24.631852432922212,0.05116142311084975,-8243.356759199685,FALSE
291,1.5485623094990895,0.20747448406474878,237.25167493908043,0.007644810349897089,-8248.430058456535,FALSE
28,1.6438277493882627,0.7328232070513688,18.22993836503872,0.06292266980299911,-8244.624750739818,FALSE
199,1.5485844820971222,0.23910361186749093,167.79609182318916,0.016368606555084236,-8248.551688150577,TRUE
6,2.288639601047914,0.9752592875604352,5.7121202716421,0.19347250808585711,-8241.44959315974,FALSE
120,1.5707803032413072,0.5718332866198204,32.05685770744517,0.018348768905811302,-8245.663107469505,TRUE
310,1.554780699864932,0.63230093755229555,86.98603284363544,0.010529163686474757,-8248.112444965653,TRUE
12,1.8938932663681531,1.091454600236463,7.463935390048093,0.11908262275801235,-8243.823540270623,FALSE
355,1.525855153682421,0.6167943397928072,44.40421503996919,0.007404993843978815,-8246.49173983542,TRUE
38,1.6039630344968352,0.9379078932021765,12.015811240442941,0.048809173772419875,-8244.70536585094,FALSE
26,1.6366312575678348,1.102957538822689,9.981588054817216,0.06615701264334019,-8245.145188480521,FALSE
6,1.826100665721668,1.0328735047438784,5.953121008285831,0.19347250808585711,-8241.670380867427,FALSE
47,1.566145759736447,0.8280403120926778,11.957266013793971,0.042454717933398556,-8244.707820815858,TRUE
6,1.987920715294743,1.0422342033422098,6.051194077668685,0.19347250808585711,-8241.281030671493,FALSE
6,1.884901946044962,1.1668778326755025,2.9136303873726987,0.19347250808585711,-8239.414164625488,FALSE
38,1.737003649368585,0.5780718572694679,40.236783560663376,0.048809173772419875,-8244.983807261842,FALSE
203,1.609401944660006,0.0673830777639419,315.32219472079026,0.010879153190238165,-8249.084749226935,FALSE
156,1.5723310794426755,0.6932115400362288,20.866823026143173,0.015337465737895309,-8244.779118128625,TRUE
393,1.5237108928056997,0.300047323620166,193.26626521384298,0.0073490540049901895,-8247.582377516159,TRUE
325,1.5770536697984139,0.4778372235196313,36.05051619547858,0.006911373483457683,-8246.695585587404,TRUE
95,1.556429071015268,0.7731615551590291,24.384108465160327,0.025474730209391824,-8244.665366496316,TRUE
296,1.574298195576427,0.12303101456035365,301.8858049153622,0.0073507791825933545,-8248.716860223878,FALSE
104,1.542218339105376,0.905140887630844,0.3683983227283214,0.020844017565085925,-8245.42591558954,TRUE
5,2.1126712595213175,1.2094236737514363,2.006944574441466,0.22140546897971186,-8240.777665394091,FALSE
192,1.5211437906016652,0.8543770046323034,22.303537588705613,0.014344689404061991,-8246.864460268554,TRUE
35,1.6760361457384416,0.5068193921836791,39.543377428632446,0.05174948544545722,-8244.681273222968,FALSE
138,1.5476634883177238,0.5345838795974909,76.84516696159605,0.020883244483180387,-8246.236852237042,TRUE
112,1.5583042138263918,0.6095729800707224,45.984194702224165,0.022756475275530184,-8244.883752094172,TRUE
259,1.5544512365979724,0.6859443213514578,29.50865862103378,0.010375823554728665,-8245.887758267967,TRUE
7,1.8501582411460724,1.013901550629323,5.264000664615613,0.1746545133784181,-8239.501978285884,FALSE
6,1.9871202267311847,0.9793104153257474,4.33765659495426,0.19347250808585711,-8238.86619026248,FALSE
